ID,item_cnt_month
100345,0.18201736
100348,0.030444905
100360,0.05895943
209285,0.020439917
209288,0.22233681
209302,0.06507981
209328,0.07654792
209331,0.29714826
209335,0.09079045
209373,1.2173823
209383,0.29507634
209395,0.73597556
209402,0.559774
209405,0.027043248
209442,0.8406962
209443,0.29759482
209444,0.15196589
209447,0.554899
209450,0.24104166
209451,0.30737805
209466,0.55769336
209469,0.24854533
209519,0.18081266
209522,0.19353761
209540,0.090211764
209561,0.27533302
209613,0.20615302
209616,0.17118913
209634,0.019553589
209637,0.14529979
209640,0.6044827
209679,0.0953183
209683,0.019196248
209686,0.076214485
209707,0.33493623
209711,0.5360552
209729,0.19956212
209731,0.020360729
209748,0.052266315
209749,0.33460125
209753,0.048909128
209754,0.3013115
209794,0.15599962
209798,0.21774153
209820,0.120825745
209824,0.04255165
209847,0.52969897
209875,0.24107574
209891,0.25451598
209898,0.30234462
209899,1.1295406
209920,0.3535008
209968,0.3170644
209985,1.1538457
209987,0.066812456
210006,0.41964704
210008,0.28936023
210009,0.20622839
210013,0.24758404
210016,0.11392061
210060,0.88183224
210061,0.06448432
210083,0.030377569
210108,0.40010366
210146,0.39912617
210154,0.13343757
210155,0.26910397
210174,0.21214858
210175,0.23026499
210177,1.1009047
210180,0.08821657
210227,0.09073
210244,0.07749895
210268,0.21578601
210294,0.04121391
210312,0.64575416
210334,0.2602369
210339,0.4183973
210357,0.15128222
210358,0.037880424
210359,0.2848559
210367,0.8056502
210386,0.094636776
210407,0.07617844
210410,0.04233793
210413,0.20419417
107687,1.6968286
210435,0.038558934
210436,0.39413938
210454,0.11060653
210477,0.029389083
210480,0.096914575
210498,0.08330725
210500,0.4074047
210505,0.030337563
210529,0.073768765
210573,0.0792729
210575,0.21551196
210622,0.27424088
210623,0.11658247
210715,0.08778639
178153,0.052768275
178174,0.014903457
178181,0.048517413
178197,0.14182766
178244,0.10800892
178248,0.042643048
178251,0.111835755
178253,0.052399926
178254,0.04998298
178255,0.05300647
178273,0.03980834
178277,0.017912
178292,0.014990916
178297,0.062341526
178298,0.042434946
178363,0.1117856
178364,0.03214445
178369,0.059182733
178390,0.098611765
178412,0.050983764
178415,0.012990146
178418,0.06907379
178437,0.06533232
178439,0.04839386
178440,0.07995001
196601,0.06864603
196610,0.084522195
196623,0.024254506
196630,0.047521032
196631,0.015664587
196633,0.07929455
196654,0.029639522
196656,0.16088355
196673,0.09873177
196693,0.015485886
196701,0.03980834
196723,0.14063416
196746,0.08063988
196748,0.015664587
196767,0.045135427
196795,0.039925046
196798,0.02919125
196811,0.07857497
196815,0.10807141
196835,0.03892769
196837,0.015664587
196843,0.043254033
196865,0.1391135
196867,0.0908564
196882,0.029632144
196883,0.11321022
196908,0.20623127
196915,0.05542588
196939,0.0292341
196951,0.015419233
196958,0.01505757
196978,0.0219736
196982,0.03328289
196983,0.084526226
197004,0.039292358
197006,0.015419233
197023,0.0313842
197025,0.037703566
197055,0.023482122
197072,0.062408194
197076,0.020973636
197116,0.1074864
197121,0.102729976
197123,0.027188584
197145,0.106605716
197172,0.01907236
197173,0.013738326
197196,0.027129782
197210,0.029815828
197218,0.026980484
103658,0.4923188
103670,0.46534917
103682,0.37841707
103692,0.29095608
103697,0.80529016
103707,1.2662444
103742,0.16467498
103763,0.10796589
103778,0.29085514
103810,0.21504505
103813,0.992418
103856,0.34286982
103859,0.16827951
103870,1.0057509
103881,0.07516447
103882,0.68892455
103908,0.22305726
103916,3.7338011
103919,0.35528547
103928,0.5760806
103954,0.29968414
103977,0.6406231
103985,0.18583924
103998,0.31907886
103999,0.35829565
104002,0.35757735
104021,0.950691
104067,1.3019758
104071,0.40063718
104084,0.420757
104103,0.14192595
104139,0.10778263
104150,0.22775416
104153,0.38458467
104161,0.30607745
104184,0.97330844
104187,2.9190533
104200,0.5945073
104220,0.33414653
104221,0.45447108
104231,0.22292446
104243,0.40599102
104260,0.1770956
104278,0.21636401
104279,0.5736883
104281,0.28692436
104293,0.3447583
104316,0.1074864
104339,0.20725244
104349,0.1605277
104350,0.107954584
104360,0.0318695
104362,0.11270188
104363,0.07020284
104374,0.6662959
104386,0.38605535
104411,0.18155032
104444,0.09744017
104446,0.67676115
104456,1.2269106
104459,0.09220005
104482,0.25467208
104514,0.52778745
104515,0.13577043
104561,0.18316664
104572,0.17885366
104583,0.11870792
104585,0.55723965
104599,0.59894514
104621,2.2041125
104642,0.59724796
104655,1.708043
104678,2.4750972
104681,0.5518953
104682,0.39712378
104690,0.26381895
104694,0.10445127
104701,0.07760763
104737,0.13096733
104741,0.16856845
104752,0.26037064
104764,0.5648277
104774,0.13285299
104776,0.15260893
104784,0.5231016
104785,0.24765603
104786,0.09718468
104811,0.6398269
104889,0.4567734
104891,0.3393596
104904,1.6905447
104923,0.8597306
104927,0.39255035
104928,0.21557407
104948,0.14583123
143969,0.12953283
143970,0.18588947
143971,0.46644267
143991,0.06776991
144009,0.025046587
144014,0.20417652
144032,1.0317667
144034,0.3612255
144055,0.2087352
144056,0.53033555
144063,0.046419866
144082,0.42220867
144110,0.050858043
144111,0.13417186
144130,0.023118299
144152,0.07959993
144154,0.34920692
144173,0.5682089
144176,0.8358541
144203,0.6640437
144205,0.047936775
144222,0.2690268
144224,0.11552373
144246,0.15391111
144250,1.0904306
144268,0.31254527
144270,0.3258036
144299,0.14870365
144318,0.05723376
144321,0.07724254
144346,0.4013016
144348,0.12309451
144361,0.04973545
144362,0.09177152
144364,0.065171294
196650,0.016837213
196657,0.04005991
196671,0.13529223
196672,0.041741274
196674,0.09499846
196675,0.04350522
196679,0.18923149
196681,0.044088535
196700,0.13679685
196773,0.1580699
196774,0.067714386
196789,0.18057899
196816,0.030003844
196838,0.11262679
196841,0.030988816
196862,0.02736372
196890,0.027024068
196905,0.20623127
196928,0.22445244
196929,0.1429219
196934,0.015485886
196955,0.027129782
196956,0.015664587
196977,0.025127372
196984,0.017853992
196986,0.15457502
197002,0.07865918
197024,0.08813864
197029,0.015575475
197033,0.021479364
197046,0.016811721
197051,0.01797948
197070,0.064910725
197077,0.06901766
197093,0.016578324
197117,0.019510105
197122,0.11283935
197142,0.06631265
197167,0.036695912
197170,0.017598432
197188,0.031317808
197189,0.16104946
197193,0.020495558
197195,0.13392355
197211,0.015508349
197215,0.11798179
197216,0.028220514
197237,0.012194642
197244,0.027337883
103661,0.09438288
103705,0.37839586
103706,0.9596567
103708,1.7121228
103716,1.115975
103729,0.064298876
103741,0.26112837
103743,0.33890155
103744,0.19270988
103752,0.84173775
103764,0.32625303
103777,0.102175415
103779,0.9521989
103787,1.0393158
103789,1.4494188
103800,0.70098007
103833,1.4210562
103835,0.98719176
103847,0.7895094
103860,0.45813927
103873,0.69849133
103904,0.24633305
103938,0.32090515
103939,0.1944613
103941,0.4476294
103952,0.35309285
103962,0.24599484
103978,0.42418286
104001,0.414543
104009,0.08510879
104022,0.17471378
104035,0.18689133
104036,0.33675393
104037,0.21115927
104048,0.15681092
104057,0.11018782
104068,0.6212473
104069,0.2538777
104095,0.64165413
104102,1.3041472
104106,0.14771016
104126,0.5677312
104128,0.18713179
104141,0.14336199
104165,0.20166363
104174,0.2502643
104176,0.89963996
104209,0.31501982
104223,0.14612755
104269,0.49085236
104290,0.42003566
104313,0.7212456
104314,0.36345357
104315,0.13749959
104317,0.5457958
104328,0.21168081
104330,0.38743237
104341,0.70185196
104351,0.22765063
104352,0.98488057
104838,0.17141707
104860,0.42783064
104864,0.1510682
104873,0.6301
104899,0.13308915
104906,0.4536465
104907,0.3109153
104920,0.33219406
104929,0.16542388
104955,0.24849339
104966,0.4060601
104979,0.23597287
104993,0.6504534
105026,0.23710336
105028,0.04410982
105058,0.20311126
105070,0.33889568
105086,0.30468
105087,0.14277205
105122,0.24737422
105141,0.16310664
105166,0.3501318
105187,0.40314955
105192,0.13173378
105224,0.27844936
105237,1.5391165
105238,0.3118835
105308,0.13674456
105309,0.101955414
105317,0.08958161
105319,0.091685735
105320,1.1929339
105341,0.20450322
105343,0.09325289
105356,0.28257707
105377,0.09242952
105379,0.37463984
105403,0.104413316
105414,0.17025183
105435,0.19879888
105458,0.34066883
105459,0.3921942
105474,0.13344365
105482,0.23452987
105494,0.15366238
105496,0.06645945
105520,0.06617048
105528,0.079885945
105529,0.16955964
105542,0.13412748
171142,0.055069774
171147,0.042643048
171161,0.027451271
171166,0.07328831
171190,0.015673114
171207,0.01777821
171212,0.01505757
171237,0.06002649
171326,0.11609858
171327,0.02121341
171331,0.024458295
171333,0.022056825
171353,0.23776698
171379,0.015575475
171398,0.146309
171420,0.04350522
171423,0.027535696
171425,0.021263884
171426,0.120992005
171449,0.16679691
171468,0.04298851
171471,0.00855057
171473,0.015187566
171521,0.053337514
171522,0.039716944
171536,0.02897433
171541,0.00855057
171560,0.050226856
171564,0.028907677
171566,0.02897433
171582,0.016640596
171583,0.015485191
171610,0.015213807
171612,0.018399453
171615,0.015213807
171629,0.09005431
171630,0.015147156
171658,0.0219736
171659,0.026361376
171661,0.057883807
171677,0.020860538
171680,0.024004024
171687,0.083595864
171723,0.015485886
171725,0.01983357
171734,0.026871268
171752,0.32003602
171757,0.10495891
171772,0.58332616
171796,0.03674999
171803,0.015830055
171819,0.009700148
171845,0.015147156
171893,0.015147156
171918,0.020307506
171920,0.20801297
171921,0.016569613
171936,0.15747102
171937,0.3914776
171938,0.05014252
171944,0.015147156
171964,0.042434946
171984,0.060843706
171990,0.018015692
172062,0.22729677
172076,0.039102636
172104,0.14379795
172107,0.04255165
172126,0.041319177
172145,0.037254818
172148,0.030409586
172150,0.10807141
172156,0.09314986
172194,0.026657484
172198,0.09157605
172219,0.06865435
172240,0.01541851
185518,0.35456908
185540,0.08563031
185543,0.029294351
185566,0.024605103
185567,0.094990395
185573,0.038156815
185586,0.17011075
185592,0.016424704
185610,0.04487835
185611,0.042739373
185619,0.20135012
185638,0.08654819
185642,0.004213038
185681,0.041439235
185687,0.015237206
185712,0.066193245
185734,0.01570847
45071,0.29023784
45084,0.10593287
45085,0.20987731
45255,0.081496224
157298,1.7304314
167498,0.0
45564,0.12146259
45577,0.063340105
45582,0.043860406
45636,0.40080038
45664,0.25468794
45670,0.31493354
45675,0.09667797
45689,0.20506385
45722,0.14687273
45724,0.12463426
45728,0.21233042
45736,0.1577795
45747,0.3756243
45783,0.14410856
45794,0.10230332
45830,0.07236572
45835,0.16947764
45845,0.09354288
45894,0.4096088
45912,1.1461582
45918,2.1655345
45927,2.5379248
45929,19.170973
45941,5.5153685
45959,14.422636
45993,0.30403155
46009,6.30662
46010,0.84030926
46033,18.150053
46035,7.7160025
136254,0.028467363
136315,0.11147873
136317,0.04554872
136389,0.05266072
136391,0.04147169
136410,0.10685731
136417,0.04451082
136418,0.2855823
136435,0.08425175
136458,0.20864837
136461,0.036507495
136506,0.012923493
136509,5.9428697
136513,0.20091182
136528,0.075032964
136532,0.120955735
136550,0.02115575
136552,0.042578552
136553,0.11584349
136558,0.052331783
136574,0.29286823
136579,0.107637405
136601,0.11319894
136623,0.039292358
136629,0.078287646
136646,0.08489822
136652,0.08628132
136667,0.09246232
136672,0.021726659
136694,0.039292358
136714,0.035294354
136723,0.027366806
136793,0.040578403
136808,0.17556997
136810,0.1466284
136817,0.03933803
136840,0.01738277
136880,0.13492948
136886,0.040962584
209412,0.38769692
209434,0.19894348
209457,0.56745726
209460,0.4460953
209463,0.5831932
209510,0.21477704
209512,0.3929189
209577,0.19802406
209582,0.12949681
209599,1.0563011
209601,0.4392319
209619,0.3597167
209621,0.17114946
209627,0.101970896
209644,0.11197898
209674,0.012738566
209714,0.018588535
209831,0.04964684
209832,0.8728156
209877,0.30596137
209878,0.06763284
209884,0.25451598
209885,1.3553092
209902,1.0
209905,0.047215924
209928,0.09737925
209933,0.30018348
209949,0.1214679
209950,0.21444769
209955,0.18164329
45540,0.070875995
45547,0.25636962
45570,0.07903763
45593,0.2494229
45595,0.14495371
45600,0.10947702
45617,0.28404683
45622,0.33466282
45634,0.40189832
45641,0.09354288
45646,0.10968788
45648,0.09184226
45654,0.13917625
45660,0.29552212
45677,0.039612338
45701,0.319095
45712,0.17532118
45718,0.11914324
45723,0.10614097
45742,0.38755342
45752,0.12243554
45769,0.1258693
45770,0.40130773
45776,0.38784626
45799,0.2205661
45822,0.0893949
45847,0.17685246
45853,0.14498448
45871,0.07616092
45875,0.10489097
45892,0.2531669
45910,5.611263
45917,1.0141727
45933,4.5229073
45951,2.4446728
45969,0.7338757
45987,0.3909025
45999,3.015056
46015,0.7630942
46016,2.3751285
46046,2.1586554
46064,5.5686955
136247,0.050037906
136273,0.0494661
136292,0.13018218
136294,0.013892579
136301,0.7330157
136342,0.16370647
136372,0.010799292
136385,0.038719594
136387,0.027428742
136411,0.08963335
136434,0.033447675
136440,0.026980484
136459,0.15290616
136479,0.009175687
136483,0.004228794
136489,0.012738566
136536,0.05741211
136555,0.01187233
136557,0.041078974
136573,0.039292358
136596,0.039925046
136603,0.13568869
136604,0.041287076
136605,0.14436273
136620,0.070431754
136628,0.05336126
136643,0.036280774
136669,0.021323154
136724,0.11566203
136743,0.03710457
136761,0.028736621
136762,0.029006988
136763,0.12905921
136813,0.16421871
136815,0.07064848
136818,0.028736621
136836,0.03782711
136837,0.039546125
136858,0.071597174
136887,0.048650473
73541,0.07569766
73565,0.068891935
73577,0.4652849
73589,0.078307204
73596,0.15866335
73599,0.16411334
73620,0.15903056
73657,0.14576629
73659,0.058759894
73669,0.26368684
73679,0.13213004
73716,0.06138296
73718,0.20689459
73727,0.10994352
73729,0.26661345
73754,0.06963672
73762,0.028494183
73763,0.14104888
73797,0.31729543
73810,0.01954718
73812,0.081487395
73845,0.06841225
73867,0.20541361
73871,0.23549184
73879,0.7525993
73880,1.2311803
73901,0.064615816
73902,0.024956645
73905,0.30937278
73927,0.32142672
73928,0.09277324
73930,0.21368012
73939,0.30060562
73950,0.13014984
73964,0.013389257
73973,0.16448632
73974,0.1507841
74019,0.13152803
74058,0.09673389
74080,0.170926
80023,0.02059746
80033,0.021341354
80041,0.02059746
80058,0.043140512
80077,0.030535504
80081,0.04323191
80123,0.03203797
80136,0.23788552
80139,0.3557801
80140,0.49463132
80147,0.038844977
80152,0.015208791
80162,0.0160655
80170,0.17849524
80172,0.14755076
80174,0.041930784
80207,0.08776774
80244,0.037442114
80254,0.11617521
80280,0.030327402
80291,0.015052551
80311,0.079310276
80338,0.13045281
80362,0.035109278
80370,0.02461248
80371,0.035208855
80374,0.030535504
48038,0.26950526
48041,0.27679732
48042,1.233876
48043,0.2681078
48047,0.40578613
48088,0.39035684
48089,0.656116
48107,0.6586495
48113,1.7414482
48118,0.5257571
48129,0.46524048
48160,0.6344708
48161,0.24937032
48166,0.38682225
48167,0.36065078
48176,0.68458754
48178,0.44766366
48224,2.1839886
48237,0.21184886
48249,1.0133796
48255,2.852868
48296,0.59509665
48306,0.21287666
48317,0.5759074
48318,0.8708021
48323,0.4731196
48337,0.21887577
48348,0.32266596
48376,0.90707463
48382,0.25770748
48419,0.4512232
48435,0.21048646
48471,0.71048564
48506,0.7984526
48512,0.5807219
48517,0.37619033
48535,0.9856589
48559,2.1580367
48587,0.54641926
48588,0.636822
48589,0.30908006
48599,1.6692094
48601,0.5167494
48610,0.39565644
48611,0.87762123
48636,0.33056703
48641,0.48155296
48653,0.64498323
48657,0.44089225
48670,0.3409188
48671,0.24789311
48693,0.5091257
48705,0.489917
48706,0.42591462
48728,2.7750154
48741,0.39179087
48787,0.5509243
48811,0.78181255
48823,2.6780686
48868,0.3054448
48898,0.8222431
48915,0.80296785
48923,0.23596221
48951,0.60449624
48970,0.596754
48975,0.40654767
49009,2.6712458
49021,0.34231514
49039,0.48208368
49068,0.42535147
49079,0.8079151
49097,1.1213509
49116,0.4567281
49121,0.38151115
49126,0.7100422
49128,1.2953273
49132,0.4082955
73582,0.28115386
73583,0.13602194
73590,0.034977775
73602,0.28000766
73606,0.8595965
73641,0.07797482
73649,0.081410944
73653,0.100810915
73685,0.07085621
73712,0.0726173
73746,0.13557057
73766,0.11814396
73779,0.094877385
73805,0.16073222
73837,0.021293644
73839,0.07176335
73852,0.17058842
73860,0.1498535
73900,0.095015325
73911,0.113060154
73932,0.15645644
73935,0.019480526
73945,0.020840976
73980,0.5211019
73991,0.1601692
74006,0.10027159
74028,0.2282221
74029,0.21149145
74036,0.20704448
74041,0.40595257
74052,0.047923815
74085,0.05252705
74087,0.053129036
74107,0.47773248
74122,0.1523497
74142,0.07643261
74158,0.21951485
74178,0.06668132
74182,0.21005557
179155,0.43667597
179179,0.24897192
179180,0.14793412
179197,0.053575985
179200,0.57008296
179202,0.39631104
179221,0.18146166
179223,1.1712623
179225,0.18205653
179244,0.24030554
179251,0.04255165
179314,0.052271776
179315,0.22842765
179317,0.042434946
179341,0.045862935
179365,0.9914785
179367,0.27578866
179389,0.13488579
179405,0.826318
179415,0.17855562
179431,0.13242117
179452,0.029926509
179462,0.18866962
179479,1.6970067
179481,0.19707213
179483,0.05427179
179486,1.113606
179509,0.16696945
179523,0.15888217
179525,0.07430371
179554,0.12182053
179573,0.15347458
179618,0.105132155
179622,0.2758373
179641,0.23379622
179663,0.074589625
179668,0.31721038
179670,0.32966933
179672,0.051483512
179690,0.17721114
179691,0.11724216
179711,0.12607339
179718,0.26721993
179741,0.48148048
179743,0.07935607
179757,0.17877792
179764,1.0976053
179781,0.10837653
179787,0.6508818
179806,0.15575965
179811,0.06629142
179859,0.43982995
179883,0.32680658
179903,0.78975487
179907,0.020131215
179908,0.07876318
179923,0.108665965
179928,0.043205008
179947,0.35448596
179955,0.039066643
179956,0.04334543
179992,0.21111465
179993,0.048897892
180001,0.039925046
180002,0.20055193
180016,0.13731791
180018,0.042643048
180045,0.015544529
180062,0.06422111
180088,0.01700437
180092,0.28586453
180095,0.25849736
27200,0.33657438
27212,0.18515874
27215,0.2505244
27224,0.107628174
27229,0.0160655
27277,0.030129561
27314,0.21722585
27317,0.15440214
27338,0.03512321
27458,0.38591385
27464,0.820919
27491,0.1214274
27493,0.047698874
27494,0.015547627
27496,0.030099543
27499,0.13145506
27500,0.104772486
27526,0.5852218
27529,0.11358644
27537,0.044014703
27541,0.18373846
27584,0.14037058
27626,0.2081548
27632,0.24912436
27640,0.20125525
27652,0.042377677
27660,0.024955641
27681,0.022564404
27690,0.014019935
27710,0.04952341
27713,0.24449779
27720,0.16191542
27740,0.03733379
27746,0.030327402
27755,0.03436317
27757,0.09021385
27760,0.06633792
27786,0.26796433
27787,0.1388641
27790,0.40428773
27822,0.31467015
27825,0.24386442
27839,0.21995774
27843,0.01625815
27872,0.16122712
27878,0.021341354
27890,0.0160655
27898,0.3940722
27918,0.0160655
27927,0.0775146
27945,0.039990496
27963,0.027202295
27966,0.15973008
27968,0.046704058
27972,0.017556338
27975,0.2618947
28001,0.044014703
28004,0.078581505
28063,0.01625815
28071,0.13475089
28074,0.15539828
28080,0.7043167
28089,0.47633255
28127,0.14583053
28133,0.015975913
28138,0.062129598
28176,0.16511299
28179,0.03162561
28191,0.046264704
28197,0.0945953
28230,0.033021603
28244,0.046237674
104364,0.11709837
104385,0.44984782
104399,0.2390167
104419,0.33186978
104420,0.13364986
104447,0.4014717
104467,0.37823966
104468,0.1858547
104470,0.33630985
104471,0.2879091
104491,0.24521779
104492,0.17844959
104518,0.22543788
104549,0.09076576
104560,0.5499594
104564,0.13354513
104575,0.3178883
104576,0.20541266
104584,0.28020772
104586,0.024056828
104587,0.15266798
104596,0.4712228
104608,0.20314306
104620,0.759737
104623,0.20549186
104630,0.37936205
104633,0.28776634
104647,0.23611386
104677,0.46460786
104703,0.09147763
104704,0.16045108
104729,0.10055972
104759,0.3000896
104763,0.3856977
104771,0.10007601
104775,0.33515906
104787,0.32578045
104795,0.23465668
104799,0.39506596
104807,0.65605444
104810,0.6398269
104820,0.24594672
104830,0.34501177
104845,0.39474046
104857,0.3463218
104858,0.10242164
104869,0.20968196
104905,0.74532527
104924,0.49409017
104925,0.6206701
104936,0.13582757
104951,0.11191875
104963,0.10295238
104973,0.43434918
104974,0.1225343
104987,0.15224941
104996,0.21808387
105007,0.2645006
105017,0.49485174
105032,0.15464945
105055,0.2665334
105067,0.23499744
105079,0.059525102
105128,1.0213116
105146,0.22489482
105149,0.30769235
105160,0.34103557
105173,1.0111396
105198,0.11575535
105209,0.09843547
105220,0.10769565
105243,0.30506212
105252,0.50312835
105276,0.15149188
105279,0.5629159
201319,0.14595443
201342,0.042074695
201345,0.046784103
201346,0.102726415
201349,0.0170385
201362,0.03674999
201364,0.14768448
201393,0.04538001
201395,0.16873923
201408,0.044088535
201411,0.04334543
201412,0.015932592
201416,0.01029233
201419,0.04350522
201465,0.014635258
201466,0.013685877
201507,0.30263618
201530,0.015485886
201536,0.018981088
201551,0.029990526
201554,0.032165155
201556,0.015262269
201558,0.032717213
201575,0.16227618
201577,0.13532336
201581,0.022777691
201598,0.015611883
201605,0.043205008
201607,0.2679613
201624,0.08269497
201654,0.02158118
201670,0.06117633
201693,0.03167011
201695,0.039292358
201696,0.06381496
201700,0.01538827
201717,0.020247685
201723,0.019038323
201743,0.10515186
201760,0.1331891
201784,0.026092391
201789,0.12482159
201836,0.07693856
201841,0.029855745
201855,0.044569533
201878,0.035140183
201883,0.1271837
201886,0.1934083
201907,0.021924337
201911,0.055731
201924,0.1093161
201932,0.025337057
201948,0.02683807
201955,0.04517191
201958,0.05379241
201959,0.06533232
201973,0.017282108
201974,0.0845769
202001,0.16569662
202019,0.039878637
202026,0.13637337
202042,0.015192297
202052,0.015965503
202069,0.057167955
202091,0.07877991
202113,0.11040084
202117,0.037921466
202140,0.14283194
202143,0.09156484
202189,0.046621762
21800,0.079289384
21808,0.018698137
21826,0.07500012
21849,0.12285115
21873,0.07702296
21875,0.23669809
21893,0.038360592
21910,0.031269018
21913,0.028857484
21916,0.05463657
21949,0.10893073
22019,0.042852234
22031,0.039417725
22037,0.01876479
22040,0.026547244
22042,0.040415082
22045,0.025903102
22054,0.107654355
22075,1.1815609
22086,0.06977534
22093,0.047966156
22096,0.027432093
22102,0.630005
22107,0.28566384
22142,0.032015946
22143,0.027765976
22174,0.118345976
22177,0.02092995
22189,0.09992793
22192,0.06829922
22201,0.4810883
22204,0.44938356
22210,0.024510067
22216,0.086088985
22233,0.1808186
22248,0.027238233
22257,0.043834243
22268,0.07521608
22368,0.07660791
22398,0.04020698
22429,0.026549334
22433,0.010323972
22456,0.0160655
22459,0.09676948
22471,0.052952636
22494,0.027876437
22509,0.14231585
22514,0.0160655
22529,0.05197564
22533,0.07390549
22553,0.05637208
22558,0.016154615
22561,0.034797247
22579,0.033415344
22597,0.026549334
22609,0.0160655
22615,0.023928689
22620,0.03140192
22626,0.020910783
22641,0.04098622
22646,0.023301307
22659,0.02637432
22661,0.039255295
22673,0.022566175
22702,0.12896828
22705,0.043152522
22711,0.017532878
22731,0.03166205
22735,0.025932368
22738,0.043481633
22752,0.048854675
22755,0.021394817
22794,0.12582691
22802,0.043061126
22814,0.04564332
22823,0.027298536
22826,0.029744057
22835,0.11059529
22863,0.011503437
22864,0.04454733
22867,0.027616683
22875,0.047437195
22878,0.016191497
22893,0.0182959
22896,0.016154615
22899,0.015637212
22905,0.037000936
22907,0.015637212
22910,0.048341658
22913,0.016191497
22920,0.016154615
22925,0.029619355
22943,0.017592221
22949,0.015997674
22955,0.04169978
22963,0.016154615
22964,0.008531912
22972,0.022502456
22992,0.016154615
22996,0.04050648
23039,0.015818972
23043,0.035392877
23066,0.095948346
23069,0.01590926
23128,0.04782856
23148,0.06792882
23154,0.018409645
23163,0.08227366
23165,0.020721849
23189,0.029318206
23192,0.026469823
23239,0.05323777
23262,0.04037555
23269,0.015637212
5881,0.35391045
5901,0.105553225
5972,0.06984387
5986,0.4084738
5992,0.32447302
5999,0.3735196
6002,0.1054439
6019,0.35401195
6024,0.1886678
6038,0.20187476
6057,0.032461237
6063,0.029473191
6066,0.17710279
6090,1.6222237
6093,0.88049006
6120,0.19104032
6150,0.260604
6151,0.26614895
6153,0.06981686
6172,0.0642198
6181,0.12440008
6214,0.1587768
6219,0.20183074
6222,0.23237236
6233,0.10403788
6249,0.2307008
6250,0.038104855
6288,0.13551529
6299,0.71493125
6313,0.4049243
9527,0.015637212
9533,0.017327247
9712,0.018793747
84307,0.58417726
84353,0.1214157
84355,0.073661536
84377,0.112669356
84403,0.10098221
84425,0.10512131
84435,0.11335786
84445,0.07945938
84462,0.027298536
84473,0.12005786
84517,0.0258114
84541,0.02782791
84574,0.090447195
84591,0.02782791
84603,0.068592064
84611,0.073661536
84638,0.15267414
84657,0.027619809
84658,0.030192327
84659,0.05258782
84672,0.02969787
84695,0.0626578
84703,1.140794
84708,1.140794
84715,0.055445604
84743,0.16722123
84750,0.20613527
84754,0.027090436
84763,0.01704501
84812,0.015975913
84822,0.027090436
84833,0.026089149
84880,0.0160655
84883,0.01590856
84905,0.21942383
84919,0.027678618
84929,0.24299657
84939,0.07052585
84962,0.04102573
84964,0.036087427
84988,0.029921459
85020,0.028846567
85033,0.14960043
85047,0.02782791
85070,0.021725366
85082,0.092537194
85094,0.035965182
85095,0.04323191
85103,0.016191497
85106,0.014019935
85137,0.021725366
85150,0.21907194
85153,0.13101345
85161,0.040081892
85163,0.017134596
85176,0.23967749
85187,0.029905975
85236,0.10896539
85246,0.018827762
85247,0.03749587
85267,0.025034856
85293,0.07281128
85295,0.23245965
85301,0.6196512
85313,0.16236445
85327,0.11104288
85337,0.029921459
85376,0.030802902
85387,0.04020698
85400,0.9885912
85407,0.040415082
85432,0.027090436
85435,0.04777826
85445,0.026703307
85457,0.029984226
85458,0.153095
85470,0.021725366
85480,0.018124213
85502,0.016559135
85503,0.21334095
85529,0.21377943
85536,0.038210053
85538,0.016154615
85551,1.0556809
85559,0.015975913
85561,0.030129561
85571,0.13744366
85584,0.12779148
85667,0.07510871
85690,0.08766257
85705,0.038839545
85715,0.027408583
85717,0.020928124
85748,0.034935925
85759,0.020928124
85760,0.05154528
85761,0.01998014
85764,0.024691202
85799,0.04489049
85810,0.16466737
85811,0.14501597
85846,0.01622997
85857,0.097743586
85864,0.040464833
85893,0.037158962
157302,5.53117
86057,0.02310693
85441,0.1463193
85452,0.03716198
85453,0.038115557
85460,0.03766766
85475,0.02782791
85487,0.07302754
85488,0.016132154
85547,0.16369106
85568,0.38162476
85592,0.044083033
85601,0.21360554
85659,0.05799421
85664,0.048558265
85672,0.024955641
85685,0.10276427
85687,0.027616683
85694,0.037184354
85709,0.033563707
85719,0.027028501
85731,0.01816857
85744,0.11093775
85754,0.02986667
85778,0.093279414
85792,0.024575556
85805,0.025258439
85851,0.027619809
85852,0.093451574
85859,0.037250366
167502,0.0
178578,0.74710095
178601,0.839951
178605,1.6089406
178669,0.120441794
178670,0.101195656
178671,0.3837329
178672,0.016774671
178677,0.2933851
178720,0.20867589
178740,0.16059771
178744,0.307464945
178790,0.097122505
178794,0.51467746
178810,2.9111238
178813,0.20929559
178837,0.3065174
178840,0.13415661
178841,0.115328126
178856,1.0103939
178859,1.1711242
178879,0.27715182
178883,0.27461088
178908,0.17153616
178926,1.2894735
178932,0.06749013
178953,0.25675058
178957,0.042643048
178972,0.040847123
178995,0.15494204
178996,0.07877946
178999,1.4423867
179020,0.716902
179029,0.04631699
179044,0.17782064
179053,0.17865267
179066,0.10837653
179068,0.44881192
179075,0.05193778
179098,0.23972501
179168,0.16188137
179209,2.0763576
179236,0.11706616
179261,0.3268384
179264,0.14715219
179278,0.044085927
179282,0.41268885
179327,0.21153943
179329,0.20397267
179331,0.040644698
179381,0.5296029
179400,0.13125753
179441,0.35040858
179469,0.5101268
179475,0.10395029
179489,0.23454508
179497,0.89802134
179537,1.1162543
179543,0.13169654
